feature	coef	Family_Name
M1691_1.02_FWD_7	-0.426590431920018	WRKY
M0372_1.02_FWD_1	0.422074811261244	C2H2 ZF
M1313_1.02_FWD_4	-0.420263217027818	Myb/SANT
M1688_1.02_FWD_6	-0.417557480571708	WRKY
M2347_1.02_REV_6	-0.412810965914261	MADS box
M0012_1.02_REV_7	0.410108115792012	AP2
M0769_1.02_REV_2	-0.409649354667758	GATA
M2347_1.02_REV_4	0.406763408376776	MADS box
M1211_1.02_FWD_2	0.405766411754198	Homeodomain
M00343_RAV1_01_FWD_4	0.405003327024397	RAV
M1322_1.02_FWD_7_OC_P_LEAF	-0.38690901566647	Myb/SANT
M00635_GT1_Q6_REV_5	-0.385917452105166	Trihelix
M0762_1.02_REV_6	-0.384203585946283	GATA
M1567_1.02_FWD_1_OC_P_LEAF	-0.381371354999368	SBP
M1678_1.02_REV_6	-0.381345861463643	WRKY
M1334_1.02_REV_3	-0.378408985658665	Myb/SANT
M1334_1.02_REV_6_OC_P_ROOT	-0.376583991856541	Myb/SANT
M0372_1.02_REV_6	0.373128591134242	C2H2 ZF
M0841_1.02_REV_5	-0.369020186743371	Homeodomain
M0846_1.02_FWD_2_OC_P_LEAF	0.362496871398148	Homeodomain
M0841_1.02_REV_4_OC_P_LEAF	0.362084697965142	Homeodomain
M0767_1.02_FWD_4	0.358102306279221	GATA
M00343_RAV1_01_FWD_2	0.356468300609646	RAV
M1326_1.02_REV_6_OC_P_ROOT	-0.353349966275352	Myb/SANT
M0273_1.02_REV_2	0.351311588555087	bZIP
M0369_1.02_FWD_1	0.349330028971346	C2H2 ZF
M0846_1.02_FWD_1_OC_P_ROOT	0.346546125207072	Homeodomain
M01194_PDF2_01_FWD_5	-0.345329161941634	Homeobox
M1567_1.02_FWD_4_OC_P_LEAF	-0.343146806188704	SBP
M1401_1.02_REV_3	-0.341494414911632	NAC/NAM
M0372_1.02_FWD_2	0.340577110663269	C2H2 ZF
M0036_1.02_REV_7	0.330937414062836	AP2
M1411_1.02_FWD_5	0.330044049462103	NAC/NAM
M0849_1.02_REV_3	-0.32864275360524	Homeodomain
M0329_1.02_FWD_4	0.32250670979397	bZIP
M2356_1.02_REV_2	0.316892842099099	MADS box
M0371_1.02_FWD_7	0.316044410329987	C2H2 ZF
M0849_1.02_FWD_3	-0.315673533865989	Homeodomain
M0821_1.02_FWD_2	0.315121738949747	GRAS
M1618_1.02_REV_7	-0.300637829594236	Storekeeper
M1690_1.02_FWD_2	0.297620337355841	WRKY
M0682_1.02_REV_1	0.28545712589865	EIN3
M1567_1.02_FWD_3_OC_P_ROOT	-0.281986995615802	SBP
M1340_1.02_FWD_4	-0.279871859254823	Myb/SANT
M1195_1.02_FWD_3	-0.279218860371144	Homeodomain
M0846_1.02_FWD_3_OC_P_LEAF	0.276770922618912	Homeodomain
M1569_1.02_FWD_6_OC_P_LEAF	-0.276400085176612	SBP
M0768_1.02_FWD_6_OC_P_LEAF	-0.27600601365803	GATA
M1564_1.02_FWD_1	0.272880413889132	SBP
M1326_1.02_REV_5	-0.268055435391839	Myb/SANT
M0758_1.02_FWD_6_OC_P_LEAF	-0.267467213940233	GATA
M0851_1.02_FWD_2_OC_P_ROOT	0.258076453589519	Homeodomain
M00343_RAV1_01_FWD_6_OC_P_LEAF	-0.255614469081276	RAV
M1321_1.02_FWD_6_OC_P_LEAF	0.254772428683609	Myb/SANT
M0821_1.02_REV_4	0.251858506956292	GRAS
M1317_1.02_REV_3	-0.24851441038226	Myb/SANT
M01194_PDF2_01_REV_2	-0.244167549869438	Homeobox
M2348_1.02_REV_5_OC_P_ROOT	0.24051641435464	MADS box
M01188_CBNAC_01_FWD_7_OC_P_ROOT	-0.240045481988265	NAC
M1402_1.02_REV_7_OC_P_LEAF	0.238633929680422	NAC/NAM
M1567_1.02_FWD_7_OC_P_LEAF	-0.238135226514344	SBP
M0142_1.02_FWD_7	0.235626890683862	AT hook
M0851_1.02_FWD_1_OC_P_LEAF	-0.231626821705692	Homeodomain
M2347_1.02_REV_6_OC_P_ROOT	0.23038945221647	MADS box
M0845_1.02_REV_1	0.230304435010713	Homeodomain
M1648_1.02_REV_4	0.229576827948539	TCP
M0680_1.02_FWD_7_OC_P_LEAF	0.229489283379099	EIN3
M0848_1.02_REV_5_OC_P_LEAF	-0.227886667635713	Homeodomain
M0583_1.02_REV_7	-0.222257430973895	CSD
M00392_AGL3_01_FWD_4_OC_P_LEAF	-0.217352983143044	MADS-box
M00392_AGL3_01_FWD_4_OC_P_LEAF	-0.217352983143044	MADS
M0682_1.02_FWD_1	0.217276419996114	EIN3
M2343_1.02_REV_4	0.216290666155116	Unknown
M0025_1.02_REV_7_OC_P_LEAF	0.214259980919055	AP2
M0008_1.02_REV_5	0.214254685561395	AP2
M1644_1.02_FWD_2	-0.213406648782097	TCP
M0651_1.02_FWD_7	0.208352350891771	Dof
M0841_1.02_REV_1	0.207233962083482	Homeodomain
M0162_1.02_REV_2	0.204284139723885	bHLH
M0008_1.02_FWD_5_OC_P_LEAF	-0.199321987759223	AP2
M1337_1.02_FWD_4_OC_P_LEAF	-0.198846329499692	Myb/SANT
M1562_1.02_FWD_6_OC_P_LEAF	-0.196728552645396	SBP
M1324_1.02_REV_7_OC_P_LEAF	0.195412267207148	Myb/SANT
M1314_1.02_FWD_3_OC_P_LEAF	-0.189164262758431	Myb/SANT
M00393_AGL3_02_REV_2_OC_P_LEAF	0.186562473826006	MADS-box
M00393_AGL3_02_REV_2_OC_P_LEAF	0.186562473826006	MADS
M1404_1.02_FWD_7	-0.182944339429967	NAC/NAM
M1327_1.02_REV_4_OC_P_LEAF	-0.182818700413916	Myb/SANT
M0770_1.02_FWD_6	0.182390899778842	GATA
M1340_1.02_REV_5	-0.182028005341928	Myb/SANT
M00343_RAV1_01_REV_5_OC_P_LEAF	-0.181842267963553	RAV
M0013_1.02_REV_4_OC_P_LEAF	0.180204744010467	AP2
M1691_1.02_REV_7	-0.179214234206561	WRKY
M1338_1.02_FWD_5_OC_P_LEAF	-0.17798760544025	Myb/SANT
M1346_1.02_FWD_1_OC_P_LEAF	-0.175913823657834	Myb/SANT
M1319_1.02_REV_3	0.174925352463126	Myb/SANT
M0653_1.02_REV_7	-0.173760577571702	Dof
M0768_1.02_REV_6_OC_P_LEAF	-0.17245706133467	GATA
M1642_1.02_REV_4_OC_P_ROOT	0.169273400569805	TBP
M1404_1.02_FWD_5	-0.167905769495096	NAC/NAM
M0758_1.02_REV_4	-0.167426517766743	GATA
M0073_1.02_REV_7_OC_P_LEAF	0.165992080197032	AP2
M1648_1.02_FWD_7	-0.164318400989821	TCP
M0370_1.02_FWD_7_OC_P_LEAF	-0.164220531190674	C2H2 ZF
M0852_1.02_FWD_4	-0.163355219020628	Homeodomain
M1315_1.02_REV_4_OC_P_LEAF	-0.162409420805014	Myb/SANT
M1339_1.02_REV_2	0.158630146277529	Myb/SANT
M00343_RAV1_01_FWD_7_OC_P_ROOT	-0.1580278613902	RAV
M0841_1.02_REV_7_OC_P_LEAF	0.157973061772483	Homeodomain
M0372_1.02_FWD_7_OC_P_LEAF	-0.156051479376847	C2H2 ZF
M0589_1.02_REV_1	0.155980342850453	CxC
M0370_1.02_FWD_4	0.155729601967696	C2H2 ZF
M2863_1.02_REV_2_OC_P_LEAF	-0.153767756868335	bHLH
M0370_1.02_FWD_3	0.153749430093271	C2H2 ZF
M0081_1.02_FWD_7_OC_P_LEAF	0.150366613280858	AP2,B3
M0847_1.02_REV_7_OC_P_ROOT	-0.150003818645343	Homeodomain
M0149_1.02_REV_2	-0.150001897840325	bHLH
M0142_1.02_FWD_3	0.147466454863762	AT hook
M0080_1.02_FWD_5	-0.147377579021434	AP2,B3
M0373_1.02_REV_7_OC_P_ROOT	-0.147179184545377	C2H2 ZF
M1407_1.02_REV_7	0.145991293115861	NAC/NAM
M0262_1.02_REV_1_OC_P_ROOT	0.145816989887849	bZIP
M0759_1.02_FWD_4_OC_P_LEAF	-0.145032901521291	GATA
M1642_1.02_REV_4	0.144957316981579	TBP
M1326_1.02_FWD_5_OC_P_LEAF	0.144908847461488	Myb/SANT
M0841_1.02_FWD_1	-0.144820328723661	Homeodomain
M0078_1.02_FWD_5	-0.144699216799132	B3
M0078_1.02_FWD_5	-0.144699216799132	AP2,B3
M0372_1.02_FWD_4	0.142237298405994	C2H2 ZF
M00392_AGL3_01_REV_2_OC_P_LEAF	0.14175945082748	MADS-box
M00392_AGL3_01_REV_2_OC_P_LEAF	0.14175945082748	MADS
M0656_1.02_FWD_1_OC_P_LEAF	-0.141120651289433	Dof
M0080_1.02_FWD_1_OC_P_LEAF	0.140632546570573	AP2,B3
M1647_1.02_REV_2_OC_P_LEAF	-0.140238131132379	TCP
M0846_1.02_FWD_3_OC_P_ROOT	-0.13972749636878	Homeodomain
M1323_1.02_FWD_4_OC_P_LEAF	-0.138854290278796	Myb/SANT
M0851_1.02_REV_2_OC_P_LEAF	-0.137366888493748	Homeodomain
M0119_1.02_REV_5	-0.13658616711201	AT hook
M0841_1.02_REV_2_OC_P_LEAF	-0.135945183518335	Homeodomain
M0014_1.02_FWD_6	-0.135615905572339	AP2
M1940_1.02_FWD_5_OC_P_ROOT	-0.135517733530923	C2H2 ZF
M00635_GT1_Q6_REV_4	-0.135138812671257	Trihelix
M1321_1.02_REV_7_OC_P_ROOT	0.134157861820341	Myb/SANT
M1365_1.02_REV_4_OC_P_ROOT	0.133146536905414	Myb/SANT
M1341_1.02_REV_5_OC_P_ROOT	-0.130324431394078	Myb/SANT
M2347_1.02_FWD_4	-0.129704867093677	MADS box
M0763_1.02_REV_5_OC_P_LEAF	0.129305014636109	GATA
M00343_RAV1_01_REV_2_OC_P_LEAF	0.129042285937352	RAV
M0118_1.02_REV_6	-0.128176777632893	AT hook
M0762_1.02_REV_7	-0.125788777403845	GATA
M0022_1.02_REV_7_OC_P_LEAF	0.123969699639985	AP2
M1339_1.02_FWD_7_OC_P_ROOT	-0.123109859381346	Myb/SANT
M0844_1.02_REV_1	-0.122523909127433	Homeodomain
M1644_1.02_REV_3	-0.121281322785573	TCP
M0770_1.02_REV_6	0.120855220306949	GATA
M2350_1.02_REV_4	-0.12033717629249	FAR1
M0847_1.02_REV_3	0.119752194545753	Homeodomain
M0764_1.02_FWD_2	0.119142297539472	GATA
M1317_1.02_REV_5_OC_P_LEAF	0.118205876823811	Myb/SANT
M01188_CBNAC_01_REV_2_OC_P_LEAF	-0.11750180144712	NAC
M1363_1.02_FWD_7_OC_P_ROOT	0.11738850453291	Myb/SANT
M1331_1.02_REV_4_OC_P_LEAF	-0.116335876400123	Myb/SANT
M0846_1.02_REV_2_OC_P_LEAF	-0.114579868277107	Homeodomain
M0850_1.02_FWD_3	0.111802701553514	Homeodomain
M0680_1.02_FWD_5_OC_P_LEAF	0.107842098285081	EIN3
M0028_1.02_REV_6_OC_P_LEAF	0.106349469882273	AP2
M0848_1.02_REV_2_OC_P_LEAF	0.105477180132138	Homeodomain
M0165_1.02_REV_5	0.104945256771949	bHLH
M0845_1.02_REV_1_OC_P_ROOT	0.104792023271449	Homeodomain
M0033_1.02_FWD_7_OC_P_LEAF	0.104759202397574	AP2
M1335_1.02_FWD_7_OC_P_LEAF	0.104612478527142	Myb/SANT
M2347_1.02_FWD_5_OC_P_ROOT	-0.103293999997333	MADS box
M01060_AGL1_02_FWD_2_OC_P_LEAF	-0.103082020837666	MADS-box
M01060_AGL1_02_FWD_2_OC_P_LEAF	-0.103082020837666	MADS
M0591_1.02_FWD_3_OC_P_LEAF	-0.101435410291956	CxC
M0024_1.02_FWD_7_OC_P_LEAF	0.0994104200841088	AP2
M0011_1.02_FWD_5	0.0991598375432521	AP2
M1365_1.02_REV_5_OC_P_LEAF	0.0987502115441457	Myb/SANT
M0008_1.02_REV_6_OC_P_LEAF	-0.098505945792384	AP2
M0759_1.02_REV_6_OC_P_LEAF	-0.0978148331138407	GATA
M1567_1.02_FWD_6_OC_P_LEAF	-0.0974363355320552	SBP
M1317_1.02_REV_4_OC_P_ROOT	0.0970237278061749	Myb/SANT
M2347_1.02_REV_1	0.0938407138870229	MADS box
M0041_1.02_FWD_6_OC_P_LEAF	-0.0937363770063924	AP2
M0031_1.02_REV_6_OC_P_LEAF	-0.0911734845201011	AP2
M00344_RAV1_02_FWD_6	-0.0910353332786809	RAV
M0008_1.02_FWD_2_OC_P_LEAF	0.0902139566518096	AP2
M2353_1.02_FWD_4_OC_P_LEAF	-0.0889168362874716	bHLH
M1319_1.02_FWD_7_OC_P_LEAF	0.0879704835798995	Myb/SANT
M0078_1.02_FWD_3_OC_P_ROOT	0.0876161832713914	B3
M0078_1.02_FWD_3_OC_P_ROOT	0.0876161832713914	AP2,B3
M0119_1.02_REV_3	-0.0860158795073029	AT hook
M0372_1.02_REV_3_OC_P_LEAF	-0.0853554236926735	C2H2 ZF
M1567_1.02_FWD_5_OC_P_ROOT	0.08516632378837	SBP
M1335_1.02_FWD_5_OC_P_LEAF	-0.0839333591213041	Myb/SANT
M0651_1.02_REV_6_OC_P_ROOT	-0.0837890337703589	Dof
M1618_1.02_FWD_7	-0.0835195946230249	Storekeeper
M0591_1.02_FWD_1_OC_P_ROOT	-0.0834619675463189	CxC
M0010_1.02_FWD_7	-0.0828221136960915	AP2
M00392_AGL3_01_REV_4_OC_P_LEAF	-0.0825297489290247	MADS-box
M00392_AGL3_01_REV_4_OC_P_LEAF	-0.0825297489290247	MADS
M0021_1.02_REV_5_OC_P_ROOT	-0.0820008498743066	AP2
M1344_1.02_REV_5	0.0818942529195785	Myb/SANT
M1620_1.02_FWD_7_OC_P_LEAF	0.0787022497061436	Storekeeper
M0762_1.02_FWD_3_OC_P_LEAF	0.0776806126471597	GATA
M0760_1.02_FWD_3_OC_P_LEAF	0.0758881645470276	GATA
M0370_1.02_REV_3_OC_P_LEAF	-0.0747511420004808	C2H2 ZF
M0008_1.02_REV_7_OC_P_LEAF	0.074591936081319	AP2
M00393_AGL3_02_REV_4_OC_P_LEAF	-0.0734109787733747	MADS-box
M00393_AGL3_02_REV_4_OC_P_LEAF	-0.0734109787733747	MADS
M0763_1.02_FWD_5_OC_P_LEAF	0.0730909654207738	GATA
M1313_1.02_FWD_1_OC_P_ROOT	0.0726134689012035	Myb/SANT
M0016_1.02_REV_5_OC_P_LEAF	-0.0722239795945327	AP2
M1694_1.02_REV_1	-0.0707947593669933	WRKY
M0081_1.02_FWD_4_OC_P_LEAF	0.0706296485714912	AP2,B3
M0078_1.02_FWD_4_OC_P_LEAF	0.070478223774804	B3
M0078_1.02_FWD_4_OC_P_LEAF	0.070478223774804	AP2,B3
M0841_1.02_REV_1_OC_P_ROOT	-0.0703051058067162	Homeodomain
M0013_1.02_REV_6_OC_P_LEAF	-0.0700334385490433	AP2
M0023_1.02_FWD_7_OC_P_LEAF	0.0698269579293951	AP2
M1701_1.02_REV_7_OC_P_ROOT	-0.0696455741539533	WRKY
M0012_1.02_FWD_7_OC_P_LEAF	0.0694650267165411	AP2
M1648_1.02_FWD_4	0.0680730664515042	TCP
M1314_1.02_FWD_6_OC_P_ROOT	-0.0673285763336082	Myb/SANT
M0006_1.02_REV_4_OC_P_ROOT	-0.0670930868304967	AP2
M1410_1.02_FWD_3	0.0665504230546313	NAC/NAM
M0372_1.02_REV_1_OC_P_LEAF	0.0662988785233516	C2H2 ZF
M0583_1.02_FWD_3	0.0655563564804455	CSD
M0771_1.02_REV_5_OC_P_ROOT	-0.0653070072385192	GATA
M01189_CBNAC_02_REV_5_OC_P_ROOT	-0.0641832994944803	NAC
M1620_1.02_REV_7_OC_P_ROOT	0.0641807919839059	Storekeeper
M0651_1.02_FWD_1_OC_P_ROOT	0.0635728235765398	Dof
M1836_1.02_FWD_2_OC_P_LEAF	0.0596249932497336	MADS box
M1327_1.02_FWD_5_OC_P_ROOT	-0.0585842140720624	Myb/SANT
M00392_AGL3_01_FWD_2_OC_P_LEAF	0.0572502642375574	MADS-box
M00392_AGL3_01_FWD_2_OC_P_LEAF	0.0572502642375574	MADS
M0769_1.02_REV_5_OC_P_LEAF	0.0571331288905056	GATA
M0589_1.02_FWD_5	0.0552769369478183	CxC
M0842_1.02_FWD_5	-0.0549403926540817	Homeodomain
M0373_1.02_FWD_3_OC_P_LEAF	-0.0548360609663002	C2H2 ZF
M0034_1.02_REV_6_OC_P_LEAF	0.0542661102534938	AP2
M2662_1.02_REV_2	0.0540351922293505	Homeodomain
M01050_ARR10_01_REV_7_OC_P_LEAF	0.0536012219881195	ARR-B
M01050_ARR10_01_REV_7_OC_P_LEAF	0.0536012219881195	Response Regulator
M1316_1.02_REV_7_OC_P_ROOT	0.0535542686470178	Myb/SANT
M0038_1.02_FWD_7_OC_P_LEAF	0.0530990494342323	AP2
M1326_1.02_REV_6_OC_P_LEAF	-0.0526497930322564	Myb/SANT
M1338_1.02_FWD_2_OC_P_LEAF	0.0517408772437198	Myb/SANT
M1320_1.02_FWD_4_OC_P_LEAF	-0.0482769491170264	Myb/SANT
M1334_1.02_FWD_7_OC_P_ROOT	0.0478139316678539	Myb/SANT
M0167_1.02_FWD_7_OC_P_LEAF	-0.0478052912786749	bHLH
M0768_1.02_REV_4_OC_P_LEAF	0.0474740206552249	GATA
M1325_1.02_FWD_5_OC_P_LEAF	0.0473446819449604	Myb/SANT
M0080_1.02_FWD_1	-0.0466730871759557	AP2,B3
M0081_1.02_FWD_5_OC_P_ROOT	-0.0458902818179702	AP2,B3
M2349_1.02_REV_4_OC_P_LEAF	-0.0448570332272021	MADS box
M00441_GBF_Q2_FWD_4_OC_P_LEAF	-0.0444734529304071	`
M00441_GBF_Q2_FWD_4_OC_P_LEAF	-0.0444734529304071	bZIP
M1276_1.02_FWD_7_OC_P_LEAF	-0.044427077266229	MADF
M1341_1.02_REV_2	-0.0413052204047056	Myb/SANT
M1642_1.02_REV_5_OC_P_LEAF	0.0411129918915445	TBP
M0265_1.02_REV_4_OC_P_LEAF	-0.0402108766045419	bZIP
M1702_1.02_FWD_1	-0.0388749046358085	WRKY
M00343_RAV1_01_FWD_7_OC_P_LEAF	0.0349212765916524	RAV
M0270_1.02_FWD_7	-0.0348668288632815	bZIP
M2347_1.02_REV_3	0.0348280721613569	MADS box
M0038_1.02_REV_7_OC_P_LEAF	0.03452789618878	AP2
M1363_1.02_REV_5_OC_P_LEAF	0.0337600588125982	Myb/SANT
M2354_1.02_REV_3	0.0337067441710639	bHLH
M0078_1.02_FWD_1_OC_P_ROOT	-0.0335137436972555	B3
M0078_1.02_FWD_1_OC_P_ROOT	-0.0335137436972555	AP2,B3
M1940_1.02_REV_6_OC_P_ROOT	-0.0328682745617826	C2H2 ZF
M1335_1.02_REV_1_OC_P_ROOT	-0.0324309148369632	Myb/SANT
M1319_1.02_FWD_5_OC_P_LEAF	-0.0301615614467941	Myb/SANT
M1620_1.02_REV_7_OC_P_LEAF	0.0297166866870501	Storekeeper
M1363_1.02_FWD_5_OC_P_LEAF	0.0296899766444421	Myb/SANT
M0010_1.02_REV_7_OC_P_LEAF	0.0294194607907462	AP2
M1325_1.02_FWD_7_OC_P_ROOT	0.0290028034118101	Myb/SANT
M00635_GT1_Q6_REV_7_OC_P_LEAF	-0.0276273290302971	Trihelix
M0078_1.02_REV_7_OC_P_ROOT	-0.0273528184373391	B3
M0078_1.02_REV_7_OC_P_ROOT	-0.0273528184373391	AP2,B3
M0370_1.02_REV_1_OC_P_LEAF	0.0268430303020682	C2H2 ZF
M00635_GT1_Q6_REV_5_OC_P_LEAF	0.0266327398992238	Trihelix
M0167_1.02_FWD_7_OC_P_ROOT	-0.0263498883094126	bHLH
M0765_1.02_FWD_1	-0.0259571038409865	GATA
M0252_1.02_REV_4_OC_P_LEAF	-0.0256779906899509	bHLH
M0013_1.02_REV_7_OC_P_LEAF	0.0252276754928102	AP2
M1319_1.02_REV_7_OC_P_ROOT	-0.0240742038874012	Myb/SANT
M0841_1.02_REV_5_OC_P_ROOT	-0.0239377917376509	Homeodomain
M2341_1.02_REV_2	0.0236223671197336	MADS box
M1365_1.02_REV_5	0.0214853827933208	Myb/SANT
M0032_1.02_REV_7_OC_P_LEAF	0.0205985704385039	AP2
M00361_CDC5_01_REV_6_OC_P_LEAF	0.0196203127132874	MYB-Related
M00361_CDC5_01_REV_6_OC_P_LEAF	0.0196203127132874	MYB
M00501_ANT_01_REV_5_OC_P_LEAF	-0.0191833513023578	AP2-EREBP
M2354_1.02_FWD_4_OC_P_LEAF	-0.0190943340180105	bHLH
M1326_1.02_FWD_5_OC_P_ROOT	0.0178532941023017	Myb/SANT
M1562_1.02_FWD_4_OC_P_LEAF	0.0166222950430958	SBP
M1657_1.02_REV_6	-0.0163257772125381	TCP
M0013_1.02_REV_7_OC_P_ROOT	-0.0154493237159636	AP2
M1346_1.02_REV_3_OC_P_LEAF	0.0140145928054713	Myb/SANT
M0008_1.02_FWD_7_OC_P_LEAF	0.0129745257051491	AP2
M0024_1.02_REV_7_OC_P_LEAF	0.0128856616864917	AP2
M0167_1.02_REV_7_OC_P_LEAF	-0.0128521196260483	bHLH
M2349_1.02_REV_2_OC_P_LEAF	0.0128443566435679	MADS box
M1691_1.02_REV_5_OC_P_LEAF	-0.0119376097827602	WRKY
M00343_RAV1_01_FWD_1	0.0116749098978461	RAV
M00434_PIF3_01_REV_4_OC_P_LEAF	-0.011198453611013	bHLH
M0153_1.02_REV_5	-0.0108121118055703	bHLH
M1648_1.02_REV_7	-0.0104377376125635	TCP
M0015_1.02_FWD_5_OC_P_ROOT	-0.00980458129087802	AP2
M0167_1.02_FWD_5	0.00874082139096973	bHLH
M0041_1.02_FWD_7	0.00784418317898591	AP2
M1323_1.02_REV_5_OC_P_LEAF	0.00784256394926527	Myb/SANT
M00635_GT1_Q6_REV_4_OC_P_ROOT	0.00684143223908156	Trihelix
M2350_1.02_REV_7_OC_P_LEAF	-0.00625811810870223	FAR1
M1402_1.02_REV_4_OC_P_LEAF	-0.00529938717072721	NAC/NAM
M0078_1.02_FWD_7_OC_P_ROOT	-0.00411571279881175	B3
M0078_1.02_FWD_7_OC_P_ROOT	-0.00411571279881175	AP2,B3
M0762_1.02_FWD_6	-0.00341813230752754	GATA
M01126_BPC1_Q2_FWD_2_OC_P_LEAF	-0.00321778695585595	BBR/BPC
M01126_BPC1_Q2_FWD_2_OC_P_LEAF	-0.00321778695585595	BBR/BPC-family of GAGA-motif binding transcription factors
M1690_1.02_REV_7	0.00295126852431747	WRKY
M00404_MADSB_Q2_FWD_7_OC_P_ROOT	0.00290676124187114	MADS-box
M00404_MADSB_Q2_FWD_7_OC_P_ROOT	0.00290676124187114	MADS
M1701_1.02_REV_7_OC_P_LEAF	-0.00288860239305792	WRKY
M0031_1.02_FWD_5_OC_P_LEAF	-0.00278245997432475	AP2
M1319_1.02_REV_7_OC_P_LEAF	-0.00262409691281349	Myb/SANT
M0264_1.02_REV_7_OC_P_LEAF	-0.00225766857669923	bZIP
M0259_1.02_REV_7_OC_P_LEAF	-0.00179535238610877	bZIP
M1940_1.02_FWD_4_OC_P_LEAF	0.00171153004096285	C2H2 ZF
M0765_1.02_FWD_5_OC_P_LEAF	0.00143759943063542	GATA
M1322_1.02_FWD_5_OC_P_LEAF	0.00138496760240157	Myb/SANT
M0145_1.02_REV_1	0.00114147031902428	AT hook
M1562_1.02_REV_5_OC_P_LEAF	0.00100279039238586	SBP
M2353_1.02_REV_7_OC_P_ROOT	-0.000990741854469188	bHLH
M0373_1.02_REV_6_OC_P_LEAF	-0.000880462737522655	C2H2 ZF
M0162_1.02_REV_7_OC_P_LEAF	-0.000853097950501301	bHLH
M1569_1.02_FWD_4_OC_P_LEAF	0.000651608464016843	SBP
M0013_1.02_REV_3_OC_P_ROOT	0.000425225164471323	AP2
M00441_GBF_Q2_REV_4_OC_P_LEAF	-0.000420907418873791	`
M00441_GBF_Q2_REV_4_OC_P_LEAF	-0.000420907418873791	bZIP
M2368_1.02_FWD_5_OC_P_LEAF	-0.00041764799254332	Myb/SANT
M0029_1.02_REV_6_OC_P_LEAF	-0.000392972505759151	AP2
M0844_1.02_FWD_6_OC_P_ROOT	-0.000253166394715528	Homeodomain
M2361_1.02_REV_7_OC_P_LEAF	-0.000181185309740557	bHLH
M1338_1.02_FWD_7_OC_P_LEAF	0.000135744314604004	Myb/SANT
M0041_1.02_REV_7_OC_P_LEAF	0.000105369008005479	AP2
M1691_1.02_REV_3_OC_P_LEAF	3.31659780573412e-05	WRKY
M0078_1.02_REV_1_OC_P_LEAF	8.89598896938841e-06	B3
M0078_1.02_REV_1_OC_P_LEAF	8.89598896938841e-06	AP2,B3
M0006_1.02_FWD_7	0	AP2
M0006_1.02_REV_3_OC_P_LEAF	0	AP2
M0006_1.02_FWD_5_OC_P_ROOT	0	AP2
M0006_1.02_FWD_1	0	AP2
M0006_1.02_FWD_2_OC_P_ROOT	0	AP2
M0006_1.02_REV_2	0	AP2
M0006_1.02_REV_3_OC_P_ROOT	0	AP2
M0006_1.02_REV_7_OC_P_LEAF	0	AP2
M0006_1.02_REV_7	0	AP2
M0006_1.02_REV_6_OC_P_ROOT	0	AP2
M0006_1.02_REV_7_OC_P_ROOT	0	AP2
M0006_1.02_REV_2_OC_P_LEAF	0	AP2
M0006_1.02_REV_4	0	AP2
M0006_1.02_FWD_2_OC_P_LEAF	0	AP2
M0006_1.02_FWD_4_OC_P_ROOT	0	AP2
M0006_1.02_FWD_7_OC_P_LEAF	0	AP2
M0006_1.02_REV_2_OC_P_ROOT	0	AP2
M0006_1.02_FWD_6_OC_P_ROOT	0	AP2
M0006_1.02_REV_6_OC_P_LEAF	0	AP2
M0006_1.02_FWD_7_OC_P_ROOT	0	AP2
M0006_1.02_FWD_1_OC_P_LEAF	0	AP2
M0006_1.02_FWD_5_OC_P_LEAF	0	AP2
M0006_1.02_FWD_3_OC_P_ROOT	0	AP2
M0006_1.02_FWD_4_OC_P_LEAF	0	AP2
M0006_1.02_FWD_1_OC_P_ROOT	0	AP2
M0006_1.02_REV_5_OC_P_LEAF	0	AP2
M0006_1.02_REV_6	0	AP2
M0006_1.02_REV_1_OC_P_ROOT	0	AP2
M0006_1.02_FWD_6	0	AP2
M0006_1.02_FWD_6_OC_P_LEAF	0	AP2
M0006_1.02_FWD_5	0	AP2
M0006_1.02_FWD_3_OC_P_LEAF	0	AP2
M0006_1.02_REV_1	0	AP2
M0006_1.02_FWD_2	0	AP2
M0006_1.02_REV_1_OC_P_LEAF	0	AP2
M0006_1.02_REV_5	0	AP2
M0006_1.02_FWD_3	0	AP2
M0006_1.02_REV_5_OC_P_ROOT	0	AP2
M0006_1.02_FWD_4	0	AP2
M0006_1.02_REV_4_OC_P_LEAF	0	AP2
M0007_1.02_FWD_6_OC_P_LEAF	0	AP2
M0007_1.02_REV_6_OC_P_ROOT	0	AP2
M0007_1.02_REV_6_OC_P_LEAF	0	AP2
M0007_1.02_FWD_4_OC_P_LEAF	0	AP2
M0007_1.02_REV_1_OC_P_LEAF	0	AP2
M0007_1.02_FWD_4_OC_P_ROOT	0	AP2
M0007_1.02_FWD_6	0	AP2
M0007_1.02_REV_1_OC_P_ROOT	0	AP2
M0007_1.02_REV_7_OC_P_ROOT	0	AP2
M0007_1.02_FWD_2	0	AP2
M0007_1.02_REV_1	0	AP2
M0007_1.02_FWD_1_OC_P_LEAF	0	AP2
M0007_1.02_REV_5_OC_P_ROOT	0	AP2
M0007_1.02_FWD_2_OC_P_ROOT	0	AP2
M0007_1.02_FWD_2_OC_P_LEAF	0	AP2
M0007_1.02_FWD_6_OC_P_ROOT	0	AP2
M0007_1.02_FWD_7_OC_P_ROOT	0	AP2
M0007_1.02_FWD_3_OC_P_ROOT	0	AP2
M0007_1.02_FWD_5	0	AP2
